img_address,0_1,0_2,0_3,0_4,0_5,0_6,0_7,0_8,0_9,0_10,0_11,0_12,0_13,0_14,0_15,0_16,0_17,1_2,1_3,1_4,1_5,1_6,1_7,1_8,1_9,1_10,1_11,1_12,1_13,1_14,1_15,1_16,1_17,2_3,2_4,2_5,2_6,2_7,2_8,2_9,2_10,2_11,2_12,2_13,2_14,2_15,2_16,2_17,3_4,3_5,3_6,3_7,3_8,3_9,3_10,3_11,3_12,3_13,3_14,3_15,3_16,3_17,4_5,4_6,4_7,4_8,4_9,4_10,4_11,4_12,4_13,4_14,4_15,4_16,4_17,5_6,5_7,5_8,5_9,5_10,5_11,5_12,5_13,5_14,5_15,5_16,5_17,6_7,6_8,6_9,6_10,6_11,6_12,6_13,6_14,6_15,6_16,6_17,7_8,7_9,7_10,7_11,7_12,7_13,7_14,7_15,7_16,7_17,8_9,8_10,8_11,8_12,8_13,8_14,8_15,8_16,8_17,9_10,9_11,9_12,9_13,9_14,9_15,9_16,9_17,10_11,10_12,10_13,10_14,10_15,10_16,10_17,11_12,11_13,11_14,11_15,11_16,11_17,12_13,12_14,12_15,12_16,12_17,13_14,13_15,13_16,13_17,14_15,14_16,14_17,15_16,15_17,16_17,0_1_2,1_2_3,2_3_4,1_5_6,5_6_7,0_1_5,1_5_11,1_2_8,1_11_12,11_12_13,1_8_9,8_9_10,0_x,0_y,1_x,1_y,2_x,2_y,3_x,3_y,4_x,4_y,5_x,5_y,6_x,6_y,7_x,7_y,8_x,8_y,9_x,9_y,10_x,10_y,11_x,11_y,12_x,12_y,13_x,13_y,14_x,14_y,15_x,15_y,16_x,16_y,17_x,17_y,action_class
/home/bardia/downloads/five class dataset/arms up/armsUp_413.jpg,1.7375933843194644,2.569794963386409,,,0.6139406135149205,2.7907815282571904,6.287961636211017,11.1198021565134,16.386321687967026,22.98134695121911,11.429550095459375,16.515726770845742,21.593891586422163,,,,,1.0,,,1.1384875256909257,4.332347027793453,7.991582109656675,9.464508601978396,14.794229644331967,21.487026497221702,9.70725343394151,14.90030975413702,20.08233054204616,,,,,,,2.031482974805124,5.2813168521030525,8.85633193735507,8.550753453081466,13.841131567791814,20.503283039177298,8.89252062561134,13.959419207667082,19.10235587565052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.253991631590582,6.857337451451322,10.573733784895769,15.872205992769976,22.51264601883197,10.844530702333145,15.990622251807466,21.11734613279585,,,,,3.845576879801201,13.794368973773878,19.120870594920426,25.761629188805948,13.958730380881848,19.23188458304034,24.369116646974426,,,,,17.40037576959409,22.611178311078447,29.05915716920598,17.696696779994767,22.7629929085313,27.702332587152853,,,,,5.457528321925173,12.423612753388355,1.850155918585492,5.4859961580513215,10.971992316102641,,,,,7.03015482923932,6.1600449548809175,0.558156305651438,5.570526836015534,,,,,13.17631908445544,7.1642810579236125,1.459715462262845,,,,,6.020797289396149,11.717508267545627,,,,,5.708630443325398,,,,,,,,,,,,,,,138.05049449414142,,,158.3090507190229,149.87286126319745,5.466735614165572,2.499631880686997,154.70285766141276,141.54629078329404,174.8316924630109,164.4155988330956,168.2935632708467,13.0,34.0,19.0,42.0,19.0,48.0,,,,,16.0,37.0,13.0,17.0,0.0,0.0,34.0,96.0,34.0,129.0,26.0,169.0,45.0,94.0,38.0,129.0,28.0,161.0,,,,,,,,,arms up
/home/bardia/downloads/five class dataset/neutral/neutral_494.jpg,1.5178720798127532,2.189854121717679,3.7326636517873286,4.979475253541482,1.511613568915478,3.1527246165658087,4.4644531096781375,4.875938613521172,7.293297344370664,9.61302381908418,4.648519454908833,6.690343858726803,8.950596955853303,0.30177108160618404,0.19325007205070133,0.9515707693300474,,1.0,2.2238941649975223,3.4842774861783696,1.2092243377448793,2.3731234743304594,3.532139951933667,3.427753968840116,5.863377983629753,8.183264288848513,3.45496740508228,5.478536637515098,7.767262377291647,1.5918674385672629,1.6608439896113691,1.270621343321445,,1.7982883112366506,3.322423014222484,2.2065817818543443,3.154956247354843,4.147870079856406,3.425280735699892,5.818399921808448,8.103130856365372,3.851636646274768,5.772300099124952,8.04699283280715,2.13330520425772,2.2689718522499978,1.485832741962245,,1.5888870027468427,3.041888918591206,3.01771081606184,3.4498500106869447,1.8345842885064148,4.09405367521571,6.34224514995168,2.7829662036303446,4.382200030153847,6.573343748213284,3.7651923416634814,3.8609112945172672,3.229603088664786,,3.917051462187602,3.1625501802550784,2.932987060947252,0.5465937456473593,2.5081309888376007,4.78074275533959,2.0,2.9986111886362936,5.072584326504318,5.075952849303658,5.1362923952097335,4.654078039913892,,1.6413571923629464,2.956206253817653,3.6920374425071127,6.024750254383428,8.323431827080896,3.2134627747779576,5.237534962095494,7.4749413800677775,1.7692999441713382,1.7047174183973095,1.965663305888678,,1.3208382250589161,2.75307667854196,4.778879609162997,6.997352476717483,1.7760253420243708,3.696159019400592,5.881575729786293,3.4044177662989745,3.3459018053617835,3.4890562274389323,,2.4046899497998067,3.8493984502273166,5.926995292503368,0.9702557139906244,2.461131341600651,4.578812853499414,4.707960826629004,4.657687562827887,4.730149862825884,,2.4370264586902253,4.7556797110936015,1.4592029322054836,2.573816850539419,4.738796339766519,5.002757068067852,5.043960724214396,4.654078039913892,,2.3211058395298,3.0229420577123416,1.969167685386044,3.0382035545432786,7.43156076304919,7.465712104343119,7.089893515443479,,5.2213294239828345,3.5850562833814656,2.9121978459864883,9.75265784087692,9.786135975953167,9.4039543779795,,2.0440424992110287,4.3220671318097486,4.850567924765172,4.837194302654352,4.719174916564775,,2.2897044213739486,6.8945560961737336,6.879644105357094,6.747806521150639,,9.164101301125081,9.141487359941367,9.035821972184571,,0.1864406779661017,0.7559018007111105,,0.9335891087403668,,,119.42745640318978,101.41583952440702,157.51395789765363,111.81988901466221,172.66875250660144,66.20322635444552,91.09291024972862,81.7496127710945,169.7651972365768,171.57148482584913,177.45738276582748,176.31947971469208,14.0,1.0,9.0,10.0,2.0,10.0,0.0,22.0,2.0,32.0,17.0,11.0,20.0,21.0,21.0,30.0,5.0,33.0,4.0,49.0,1.0,65.0,15.0,32.0,16.0,46.0,20.0,61.0,12.0,0.0,13.0,0.0,7.0,1.0,,,neutral
/home/bardia/downloads/five class dataset/hands on hips/handsOnHips_248.jpg,1.303628595042374,1.6138215172387442,,,1.7854538089425342,3.477885939437176,,,,,4.082789643211885,,,0.2733059322383711,0.3260342659007431,0.4521281781782268,0.5992628989846172,1.0,,,0.9703903640100388,2.46616888113451,,,,,2.779323817761777,,,1.5288026586387051,1.5323401379401838,1.4973272689282868,1.4339991600974598,,,1.9622965460925192,3.2950657904715515,,,,,3.0055933125126884,,,1.700503662795914,1.9338222535401983,1.5072568475279484,2.0393910910120807,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6924923594333685,,,,,2.7202941017470885,,,2.057569235826827,1.8568672007187192,2.146048662514076,1.5520437426198799,,,,,2.1013544697967563,,,3.7497697903555336,3.537580407301232,3.827726702980136,3.2028302401097264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3040774706001965,4.295005450893446,4.24011362299545,4.11795690370522,,,,,,,,,,0.4186270640851238,0.27930458235366795,0.7968168717288955,0.6886611239545971,0.4060318687652961,1.0406118047460329,87.91125784858939,,,133.855109227113,,102.47995295873504,83.28848183827203,,,,,,6.0,1.0,7.0,12.0,0.0,12.0,,,,,15.0,12.0,23.0,23.0,,,,,,,,,11.0,33.0,,,,,5.0,0.0,8.0,0.0,3.0,1.0,11.0,1.0,hands on hips
/home/bardia/downloads/five class dataset/neutral/neutral_59.jpg,1.3021006221947846,1.9326278828083283,3.7184778451080263,5.430507590409968,1.286810602704179,3.0728954900661973,4.767391107034751,5.128890383282552,8.064148342485558,,4.9337625514502825,7.396704920660548,,0.3578940523719125,0.2651633886566648,0.8545630074752166,,1.0,2.4577850735397444,4.129031982134439,1.0,2.134237362261463,3.691388296772901,3.837644151475232,6.784756215267991,,3.7565589281080256,6.197049704666824,,1.4845262138913171,1.566583238527126,1.4555360059340567,,1.9464042777843469,3.8059691879801134,2.0,2.7892671492071655,4.083039308454572,3.70753515920832,6.652087394502482,,3.9826969946163926,6.304535233807311,,1.939280416683251,2.1778451609789267,1.5849162669596908,,1.888289512343275,3.208258923910652,2.7387152977834894,3.14935400628991,1.9698171677443213,4.803355146410593,,2.7559236389773623,4.7085166603647135,,3.811158592175198,3.981681806173721,3.524208410208605,,4.64891479370445,3.464109719427393,2.8098172525452134,0.7910930327162085,2.9417730428430366,,2.156861008605694,3.1490932538062264,,5.577452200498805,5.695334339593503,5.3564729401188735,,1.8248087591030653,3.5470389229213004,4.208231019078949,7.058014387711069,,3.7896694591705216,6.249774841536658,,1.6269073805628318,1.4715150496236695,1.9300804532110805,,1.7279817218344131,2.8252193049885843,5.43085911889001,,2.0534409844146704,4.473347360606688,,3.3838968662066167,3.2827882179631622,3.5403505442848084,,2.019670950123182,3.923846959029981,,0.6748988736192831,2.7809637042017634,,5.060122803346999,4.989214926332017,5.1443140332354815,,2.96025753087017,,1.366253252727896,2.7455031887953747,,5.319362784954247,5.389500471144534,5.176963832202484,,,3.3979817803623287,1.6255478927772389,,8.269089156955692,8.32132702375479,8.137215475075969,,,,,,,,,2.4652668633370536,,5.196854747832866,5.1727105376745515,5.205760641036877,,,7.653578245912893,7.637204658957845,7.633053363473562,,,,,,0.3671674051778591,0.5828351392553595,,0.9477358580308214,,,113.52787297749487,108.76423128676869,165.96375653207355,93.53520553754778,173.47627400783432,66.47212702250515,80.50837049043162,89.85856350667638,169.54181996460463,,172.8122867399625,,14.0,1.0,11.0,11.0,3.0,12.0,0.0,27.0,0.0,42.0,19.0,11.0,21.0,25.0,21.0,38.0,6.0,41.0,4.0,64.0,,,16.0,40.0,16.0,60.0,,,12.0,0.0,15.0,0.0,8.0,0.0,,,neutral
/home/bardia/downloads/five class dataset/arms up/armsUp_202.jpg,,,,,,,,,,,,,,,,,,1.0,1.2445855890980757,1.288198428609724,0.630893062301376,,,1.7723587188675531,,,,,,,,,,0.3681989540977237,0.6501844616635413,1.6186828683185348,,,1.8382478483582358,,,,,,,,,,0.34609091042487794,1.8237586295578407,,,2.1966848654158606,,,,,,,,,,1.7954190072973788,,,2.482262381338152,,,,,,,,,,,,2.1326888255274854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.153521761863,131.05567734850942,,,,,70.32366176087136,,,,,,,22.0,31.0,56.0,22.0,60.0,10.0,54.0,0.0,0.0,31.0,,,,,50.0,87.0,,,,,,,,,,,,,,,,,,,arms up
/home/bardia/downloads/five class dataset/neutral/neutral_203.jpg,1.875,2.125,3.9773754293657584,5.620463022904495,2.125,3.8712127641484817,5.5609161354318335,5.192254091531,7.907569513589173,10.379977905878732,5.331396464839783,7.790177292263506,10.386196933175004,0.2480793569544608,0.29558830995083657,0.5705909038810878,0.6401231546048186,1.0,2.310758445151015,3.90945021971225,1.0,2.2750869012332844,3.884164606949292,3.335033579979644,6.0371405753494445,8.506075259867536,3.4810895842936236,5.9222481338748105,8.513663238271402,2.0114468343326752,2.017857142857143,1.7619851976491443,1.728549291475723,1.8946251850529,3.5302085560175605,2.0,3.0409618510582863,4.497731854694619,3.3135467156409137,6.0400977320110405,8.527042815869606,3.80930988982712,6.103408423803465,8.62825286190545,2.1488012794987603,2.3680079676162147,1.7415979057480868,2.2729835198770485,1.6433423196619252,3.014897111318516,2.9161867923991536,3.730775552682015,1.6390678348826626,4.255436199133757,6.725887582729152,2.5892857142857144,4.488363639820787,6.8975742556528425,4.0280030627432994,4.192437311665483,3.633961477562491,3.99796663879252,4.483885546246328,3.8572255282145744,3.984104257508064,1.3451063989476058,2.97287911023668,5.331665608725412,2.607142857142857,3.5229296279184044,5.623752696176736,5.670423174648593,5.832838292891412,5.271760055392568,5.6221364593317125,1.7619851976491443,3.4559915438294126,3.6421567954234177,6.197689250100906,8.602102851593193,3.4241973586550776,5.907152573838959,8.515760448744912,2.3397627648798847,2.1297965074779577,2.2750869012332844,1.6761000043224734,1.694077317947346,2.6500866370127354,4.785514388149268,7.069714799547348,1.9247647616670205,4.319251222428371,6.902311244083687,4.0736209636025364,3.8909316994514214,3.9447717918525935,3.436467841329204,2.642857142857143,3.7396967300374855,5.737119557437036,1.3806701271484076,2.9989900510889687,5.451110399894387,5.758755534498963,5.584948111501419,5.607256595752708,5.129508967230485,2.7336013847326472,5.220275424745717,1.274004212981212,2.853848547244973,5.319660540420424,5.297766183082474,5.351931989516324,4.964414181277114,5.046025411051711,2.4873403958642166,2.861157893195676,1.0786955936099254,2.6628706506401727,8.022330123614019,8.052858695101094,7.696615012657268,7.717591884117475,5.1900734334783705,2.761628937376472,0.8035714285714286,10.500546633001386,10.516523078140477,10.180826817792237,10.165875540759098,2.484454216745006,5.093794994793135,5.486823269601158,5.427660872882575,5.236315985694602,5.0368539743756395,2.6093434939439755,7.933657474227593,7.899399357171508,7.6545513005168955,7.517857142857142,10.523070500338862,10.502186361293866,10.229337685783765,10.125566877554892,0.4821428571428572,0.4545686450484948,0.8867649298525098,0.8654729154323311,0.4939041673549761,1.1262747879443913,90.0,101.41583952440702,172.3902334868383,107.7004277886672,179.26547896574507,90.0,84.91377829036537,82.5685920288275,165.98783749175726,179.8816321044786,168.26244809162682,178.16711752321152,10.0,0.0,10.0,10.0,4.0,10.0,2.0,21.0,0.0,29.0,15.0,10.0,18.0,20.0,21.0,28.0,7.0,28.0,7.0,43.0,8.0,57.0,14.0,29.0,13.0,43.0,13.0,57.0,9.0,0.0,11.0,0.0,7.0,1.0,13.0,2.0,neutral
/home/bardia/downloads/five class dataset/arms up/armsUp_287.jpg,1.607764180586618,2.3391661149237666,3.866888954790303,,1.4340863898611218,,,4.730969823587771,6.684606365684591,9.410201208924963,4.6036285934483345,7.013800412502134,9.547547348788509,0.5537181355029882,,0.8687444855261388,0.06868028197434453,1.0,2.2591532893776067,,0.9712858623572642,,,3.1660045650094037,5.151021148075839,7.908975078507508,3.1179637767632182,5.498284466583345,8.046152250469529,2.010585195953825,,1.8066961403058968,1.5856074367245592,1.8657792140206992,,1.9667039757680584,,,2.9818634163828266,4.9701941801784,7.746271166253611,3.133055654764061,5.3486905468570285,7.881492531767184,2.581684399693859,,2.171861213815347,2.2954014734961508,,2.843396852424466,,,1.167564793563857,3.1149366267516982,5.886104519552329,1.5125263135088274,3.5,6.020797289396148,4.247640854661406,,3.9441860723836175,3.844255699975283,,,,,,,,,,,,,,,,3.4973035435134454,5.375082272297075,8.054355437242261,3.2744004204140262,5.682229830714049,8.191401382167376,1.977467410222117,,2.060408459230336,1.4553090834258842,,,,,,,,,,,,,,,,,,,,,,2.002357101584068,4.779081778073005,0.6219264046735665,2.3712109795279632,4.91532067707597,5.173408058852137,,4.945457225556735,4.720489261498698,2.777945487599689,2.101212587917425,0.4004714203168137,2.9138575870717927,7.148030471580372,,6.9421463702816775,6.67931190671388,4.807619738204116,2.4126240314191385,0.13736056394868906,9.89091445111347,,9.708243919473801,9.409449285109973,2.4126240314191385,4.944980302152805,5.0841967510879815,,4.924428900898052,4.602091403157794,2.5495097567963922,7.486465775739629,,7.295966836237108,7.010773380749546,10.02826194990184,,9.845265119996457,9.546806242611307,,0.5868045864182636,0.5230534443633628,,,0.8038820902933089,125.92850242282283,99.60520415501296,,,,61.886791123944036,72.21000456740168,91.26900276347284,167.5062641776208,170.46544411930955,170.36246188706903,177.37537550382234,9.0,3.0,6.0,12.0,0.0,14.0,1.0,26.0,,,12.0,11.0,,,,,4.0,32.0,6.0,45.0,8.0,63.0,8.0,32.0,7.0,47.0,8.0,64.0,7.0,0.0,,,4.0,1.0,9.0,3.0,arms up
/home/bardia/downloads/five class dataset/arms up/armsUp_90.jpg,1.540848455901922,1.7625827754997658,1.6592326124401842,3.681644368181537,1.8425376599125105,1.7271015112046175,3.7746848033873683,6.4551209873194075,9.354144551202882,11.447674501440575,8.195155548584514,,,0.3874371038406509,0.4982829863849158,0.6149053954724673,0.7902197411093413,1.0,2.6167260970061834,5.125077613504403,1.0791997010781145,2.489891935074863,5.1422737608196485,4.950831309835204,7.825581495935192,9.911075676829872,6.658841946769093,,,1.859108996018643,1.9599834574699668,1.5755289178071876,1.9134801128407388,2.0903464929010664,4.836714698995159,2.074801046689085,3.206612604622134,5.536530548458737,4.889338924337654,7.838187161507608,9.968427582140713,6.900755817236375,,,1.9114754741761169,2.2603210119633017,1.4203250395527236,2.4231378881606296,2.796787653242504,3.3444403642696625,3.280254777070064,4.445955686737875,6.90454379809703,9.861830974560354,12.003327935900787,8.989409611971869,,,1.3448995944172388,1.872611464968153,1.1519333241914191,2.3481338992129914,5.499560171099193,4.458416738779072,3.54417249406606,9.697079364883647,12.653960764573293,14.79274646184053,11.716826692821071,,,3.307695501004316,3.4739311295417035,3.56003096039389,3.878562516004531,1.875479843126368,4.775290539039553,5.363030848535944,8.09033042509868,10.100579425680092,6.701003235247505,,,2.2295723217788,2.042531261130622,2.19627957264449,1.7384918314522757,2.930628552949641,7.231193107556537,9.961956520235537,11.957112292804375,8.5253724216593,,,1.9477223773754253,1.4076433121019107,2.341949091392749,0.9467333889222408,10.062968610457904,12.858137385572164,14.875591294387648,11.455300240789725,,,3.667534507467247,3.2786218185153637,4.200891663732433,3.2288219348331224,2.9572871836724715,5.100674166461906,2.565179377579232,,,6.712641519447263,6.90454379809703,6.280645586734357,6.846896751934291,2.147894987752641,1.9875571394787648,,,9.630573248407645,9.785338523229504,9.216144528620015,9.683011954761042,3.517054189115547,,,11.735583662154848,11.866412982416055,11.33418148459595,11.738314353216273,,,8.516447587362732,8.575181258727138,8.172838296015152,8.392867251339585,,,,,,,,,,0.5530775374800614,0.5351834786649683,1.0063694267515924,1.0317684958632656,0.4917263456208607,1.402084305312928,85.02000040368901,110.69908003535149,163.34934980873643,112.01594989669928,166.68998049623738,87.51943347014263,83.13851239744416,87.68552417533527,,,162.87246685625402,175.1222736273103,12.0,22.0,12.0,32.0,6.0,32.0,1.0,19.0,0.0,0.0,20.0,31.0,23.0,19.0,23.0,0.0,7.0,65.0,10.0,84.0,13.0,98.0,20.0,76.0,,,,,10.0,20.0,13.0,19.0,8.0,23.0,16.0,20.0,arms up
/home/bardia/downloads/five class dataset/arms wide open/armsWideOpen_224.jpg,3.5745248247525536,2.8881800772139954,3.4644588679221973,7.41569782673389,,,,7.485464462397894,,,7.010953240931983,,,,1.0388493253557416,,2.314932156908516,1.0,3.919044640099052,9.752506659244784,,,,4.5394312026469095,,,4.948247014332599,,,,4.020368930413435,,3.2597910398923378,2.9605491864092572,8.752510248126782,,,,4.711740129665999,,,4.686192061749493,,,,3.5383332206277607,,3.235401332474569,6.0300403098664175,,,,5.425006273665215,,,4.18182062771423,,,,4.5010999755725285,,5.273697108112943,,,,11.01304357173217,,,9.219141731062917,,,,8.133325894061414,,9.726202234222262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0615528128088303,,,,8.239154287081693,,7.787079931616608,,,,,,,,,,,,,,,,,,,7.925707014719149,,7.920552285974223,,,,,,,,,,,,,,1.7441557292629557,,40.50661941576796,160.86820403204447,151.84666937993342,,,,,74.02152817288385,,,,,19.0,3.0,27.0,9.0,25.0,9.0,17.0,12.0,0.0,11.0,,,,,,,30.0,21.0,,,,,24.0,22.0,,,,,,,20.0,0.0,,,25.0,0.0,arms wide open
/home/bardia/downloads/five class dataset/neutral/neutral_391.jpg,1.3459106247578498,1.2962746116670103,3.0742185465791376,4.7530069094457055,1.877874239015808,3.6539770483106566,5.234744510582601,4.806075390142949,7.335630539349433,9.206248373114212,4.854344757398203,7.558454656487077,9.376995840983481,0.30178582014172844,0.4352416994915821,,0.786961137809604,1.0,2.084289398111972,3.677331732426333,0.8772576910271591,2.347924712458516,3.889292198706813,3.6044144155033733,6.071972699132991,7.9416129821177615,3.5226304544702645,6.246018768413477,8.065758879508357,1.6366143025244788,1.5116427330149367,,1.3687242940338,1.819745973985398,3.4999349460516833,1.8771466157767325,3.110737031895,4.42803208252397,3.6316008302350538,6.198889376993004,8.06011114198367,3.9037836020529566,6.506966982230079,8.311008347065409,1.4638945486422943,1.6827096718413908,,1.8149851846229288,1.681897618546207,2.639375374580454,2.5997407745230423,3.217240669077878,1.866442219137,4.4390221933199285,6.282366103751554,2.496810351384991,4.83630020115597,6.605318826080329,3.2744804507314167,3.406973455115488,,3.4010873649638254,4.0521419373597976,3.239808175301503,2.8771127502720115,0.7398370322199883,2.932451432257675,4.706504432257138,2.054139718175242,3.5012357953610707,5.156211879585311,4.956366993120243,5.074041943002074,,5.033313429555695,1.8904418773935576,3.602266034439705,3.821375981214049,6.1140496329674825,7.959654640978024,3.42097888610294,6.162419154525727,7.967660042784018,2.1770453398258747,1.8426242472559595,,1.4907119849998596,1.7503577568220248,2.7103659879630166,4.522459636719373,6.296918609197367,1.7950549357115009,4.4214455020806085,6.188964266218102,3.954200459643584,3.701523341212011,,3.3783840890022128,2.1445911970699894,2.9717859680179797,4.634648160338334,0.8286755073846229,2.7202606218223875,4.451417571637783,5.5255656849261605,5.347658357536063,,5.067126812582307,2.5751014622697115,4.429265975938924,1.3292286545320724,2.996202818517189,4.743032470134528,5.040636326095049,5.079513480137623,,4.972236214122837,1.8710720848787163,2.7389453250521028,0.8880916278889309,2.2279071182400205,7.583475948938182,7.5769879775796225,,7.418347264615853,4.5513664154540585,1.9300141094456744,1.060123373237529,9.452835659400993,9.447631520540227,,9.284464176544457,2.7462509632897287,4.5605619121400665,5.130891477982577,5.027610469295071,,4.806075390142949,1.819745973985398,7.824172064069161,7.756834931870824,,7.549532850841705,9.641336702252085,9.576506240109117,,9.36630592619612,0.5432144762551112,,0.982543444906802,,0.4596664665532916,,65.15174703421188,90.51616422976484,176.41728453810262,110.6444304630312,163.3007557660064,113.59901028709088,89.39141824987894,80.51641776344619,170.13419305691562,174.2894068625004,158.28315293431112,169.8753283446022,7.0,1.0,11.0,11.0,3.0,10.0,2.0,24.0,0.0,37.0,17.0,11.0,21.0,25.0,21.0,39.0,5.0,38.0,8.0,57.0,8.0,72.0,15.0,38.0,15.0,59.0,17.0,72.0,6.0,0.0,10.0,0.0,,,13.0,1.0,neutral
/home/bardia/downloads/five class dataset/hands on hips/handsOnHips_52.jpg,0.9992961875960952,1.203986793774832,2.581467596263861,3.423966038216573,1.6855249542745359,3.402090961392532,4.019285691728149,4.304513888399615,6.558060985246527,8.65902729022723,4.45986360191659,6.491436515524856,9.123000964320909,0.3713812601129259,0.3713812601129259,0.5071368349695093,0.6752485846579778,1.0,2.182962734888452,2.6987523104694198,1.0,2.5621428205446546,3.022793000095088,3.4257797267143033,5.652107003088528,7.730506102984822,3.4757995477036125,5.512679513088499,8.153378113800379,1.3647137385009884,1.2586347975778156,1.4563132679004775,1.2743296786992333,1.380244836076133,2.2876555648453687,1.9938549681444282,3.424921120449957,3.5062097657664038,3.289244110601525,5.547492148207623,7.671713787313805,3.692794662206419,5.659045493971987,8.233867543099441,1.401775262196331,1.5753676961664669,1.3512338319165171,1.821161574727412,1.2730358011886216,3.0429709874404214,4.040594427358841,3.507807470462881,2.468502458209696,4.605111384048152,6.7232116182498345,3.294296715900201,5.015593553385687,7.4318609153753314,2.74302291962524,2.9524247708938565,2.6546411850775735,3.1980440786057724,3.2558003300663536,3.681691553497739,2.6707307232698003,1.203986793774832,3.3491301232598056,5.474938406988375,2.186922538904105,3.759397399836585,6.1599869214364515,3.67648690404037,3.783073814027317,3.6384438873233633,3.927438811731835,1.7274483744867486,2.669346736069186,3.6880817728085655,5.7757005286390575,7.761868499682193,3.3838189547497066,5.389174582192434,8.038420778368787,2.0375170145062382,1.754452057830015,2.192584341367843,1.5240620304846757,1.6682129466508342,3.5322946682641136,5.145848334668795,6.884676856401329,2.673681467115516,4.382514083746289,6.931752940172425,3.7606718153022336,3.4806851493738336,3.908408618363355,3.22579018636582,2.088943732742452,3.4779944527728306,5.255801279240085,1.025194756536126,2.785370828926037,5.4064361879099705,4.387093562886111,4.234936706764183,4.474573071047743,4.115923286675798,2.261438536495776,4.382590736865315,1.248618728748066,2.555851453885353,4.989681813316769,4.606096772574649,4.636206370806005,4.6039385519522975,4.700077462957533,2.128902189445192,2.4889212460660968,1.4040704118432668,2.887351439779774,6.865281690729687,6.882631775063079,6.865281690729687,6.9229462095170975,4.3831634234041426,2.512806305231297,1.2115178363422752,8.974562477621006,8.974562477621006,8.981204562515135,8.992263801481938,2.039230375488307,4.688627575112635,4.808709592693104,4.733720056439725,4.858059577952702,4.691541304234707,2.6530075125448844,6.835444577411447,6.771166951965134,6.87603567759961,6.7299433743996415,9.460220184265813,9.411769795260168,9.490637875913263,9.380036888726641,0.3987709936288856,0.1993854968144428,0.7975419872577713,0.5981564904433284,0.3987709936288856,0.9969274840722141,74.05600184932638,132.36756513101352,119.07371543242878,138.32344215200786,103.6322946747967,114.92916111050428,86.87403499234638,89.27569244808083,176.53468434469502,175.4655202257648,166.9832757804344,173.187113086574,15.0,3.0,18.0,12.0,8.0,13.0,0.0,24.0,5.0,36.0,29.0,13.0,41.0,26.0,32.0,40.0,11.0,47.0,12.0,70.0,15.0,92.0,24.0,48.0,26.0,69.0,27.0,96.0,13.0,0.0,17.0,0.0,11.0,0.0,21.0,0.0,hands on hips
